Id,SalePrice
2735,134601.39311987947
2736,131882.34107807055
2737,121761.10670605632
2738,129792.3081697075
2739,161039.82839561263
2740,144909.41918084235
2741,142338.71475520136
2742,154694.55292858472
2743,143176.78734546318
2744,150351.95927116062
2745,143452.53481436492
2746,147068.57615780996
2747,150979.88140296185
2748,119474.46371476464
2749,123790.35942236634
2750,140261.86498854018
2751,137038.8675238258
2752,199167.95741030024
2753,126958.40627305077
2754,207145.61017580118
2755,127865.6118676926
2756,104153.19332167653
2757,75387.784313697
2758,69654.87303875947
2759,161174.35929053623
2760,131507.9118997958
2761,140471.02596078857
2762,145048.2876161723
2763,189394.9866550699
2764,152039.60626865053
2765,278040.80870533007
2766,130323.2562734134
2767,84561.69205876473
2768,123991.91334138367
2769,140539.710165878
2770,147335.52417694
2771,110087.52896475022
2772,115293.23496720297
2773,144679.89540369197
2774,139562.0976085408
2775,119684.53259439352
2776,145815.91375379998
2777,155934.50435752273
2778,116824.84005127211
2779,120398.63886655695
2780,96465.32463647363
2781,99295.2062161857
2782,91586.54159992433
2783,103146.20401548629
2784,127068.81391454495
2785,130230.1498911667
2786,84218.65730391748
2787,125380.53687436284
2788,85447.63629669548
2789,212277.21749251275
2790,88514.67726780694
2791,115258.75112237502
2792,58477.68660125064
2793,165439.61797866877
2794,110489.27561133598
2795,116318.94798648378
2796,110137.26283945833
2797,202534.12386433664
2798,115890.07012560227
2799,110366.08900795924
2800,65979.77576556528
2801,115455.93888096823
2802,133541.52701887686
2803,164852.1444810406
2804,146678.993069819
2805,100865.1745353353
2806,82270.83954728687
2807,167790.66574120612
2808,150175.64293407978
2809,130687.56736759435
2810,133865.77899672405
2811,156487.69494385863
2812,150667.12627583623
2813,160241.234587505
2814,165655.6209098465
2815,100732.52463633826
2816,215569.88806141703
2817,153343.9863910687
2818,132527.19384965365
2819,170995.11735908277
2820,137160.25632089464
2821,107166.95681358277
2822,204496.47601296465
2823,221166.96296024337
2824,182752.14097295268
2825,169538.22262471734
2826,132493.96986291898
2827,136106.60677635207
2828,231315.66953774716
2829,180753.84601090013
2830,230819.80550131158
2831,181620.54532144626
2832,251912.9528335125
2833,293412.2375257899
2834,218787.28346369453
2835,211638.1110331991
2836,194986.4771599205
2837,157062.26308272267
2838,150258.02317576803
2839,182972.2454682635
2840,205407.5242148903
2841,208059.11280113712
2842,219160.50621744586
2843,147474.46943233043
2844,158258.40511432098
2845,117889.88983953121
2846,210874.94522567999
2847,207755.09842307368
2848,224055.02097285303
2849,209232.81406198625
2850,275016.147974991
2851,214968.49266211674
2852,236822.53576493092
2853,229125.55215784558
2854,143009.30781492675
2855,207472.39141974988
2856,204960.05727530105
2857,184717.18871403366
2858,206888.07681464538
2859,128066.30138492405
2860,133192.86644683557
2861,129295.637157479
2862,187892.59494109626
2863,129709.62538378395
2864,233796.2538396444
2865,146774.22471392708
2866,146589.25834291516
2867,99302.05341129939
2868,101808.15628738014
2869,94519.53649566998
2870,129546.96257877005
2871,87590.98230646564
2872,54490.62093569249
2873,98974.70692965909
2874,138644.2612569822
2875,105251.24033399345
2876,167546.25948159743
2877,144556.1876832017
2878,171523.92879776112
2879,137363.94931312714
2880,95820.62855734827
2881,154737.71631351768
2882,147335.0285290117
2883,172292.15838034562
2884,210709.33412193088
2885,184298.84763850493
2886,239576.23264020748
2887,101751.97914435626
2888,141591.51756434873
2889,54579.06658204081
2890,89954.38398108736
2891,143252.1796753181
2892,54826.1643141147
2893,92400.46571595396
2894,69962.79229586077
2895,329939.58579414675
2896,286710.5751408031
2897,200121.8999800565
2898,139857.46782627364
2899,232980.9549190652
2900,161825.65711530292
2901,213545.829693335
2902,181603.81101167345
2903,352456.2924379184
2904,348748.69751144404
2905,98028.84228027739
2906,203150.47963588976
2907,110451.32284276684
2908,136511.6399638042
2909,133745.7382019834
2910,87579.88608193742
2911,79120.59452499312
2912,146607.36636987413
2913,84887.46824817466
2914,73977.5622855759
2915,81884.36141808992
2916,82577.10355678432
2917,156255.71414945612
2918,124402.86487112516
2919,229009.38417633667
